id,chapter_id,number,text,name,url
19-16-235,19-16,235, ,19.16.235 Care and Use of Boats.,/article/18061
19-16-240,19-16,240, ,19.16.240 Safety Measures To Be Observed.,/article/18062
19-16-245,19-16,245, ,19.16.245 Vending Prohibited.,/article/18063
19-16-250,19-16,250, ,19.16.250 Floating Dwellings.,/article/18065
19-16-253,19-16,253, ,19.16.253	Canoe Houses and Small Boat Storage,/article/18067
19-16-255,19-16,255, ,19.16.255 Ballast Logs.,/article/18070
19-16-265,19-16,265, ,19.16.265 Heating Combustible Matter.,/article/18072
19-16-270,19-16,270, ,19.16.270 Lines Not To Cross Channel.,/article/18073
19-16-275,19-16,275, ,19.16.275 Restrictions of Towage.,/article/18076
19-16-280,19-16,280, ,19.16.280 Speed of Vessels.,/article/18081
19-16-290,19-16,290, ,19.16.290 Obstructing Public Docks.,/article/18084
19-16-295,19-16,295, ,19.16.295 Connections for Potable Water.,/article/18086
19-16-300,19-16,300, ,19.16.300 Signal Lights.,/article/18088
19-16-305,19-16,305, ,19.16.305 Closing and Lighting Docks and Wharves.,/article/18090
19-16-310,19-16,310, ,19.16.310 Lights and Gangways on Vessels at Wharves.,/article/18093
19-16-315,19-16,315, ,19.16.315 Safety Nets on Vessels.,/article/18096
19-16-320,19-16,320, ,19.16.320 Safeguarding Hawsers or Ropes from Rats.,/article/18098
19-16-325,19-16,325, ,19.16.325 Precautions on Vessels at Night.,/article/18101
19-16-330,19-16,330, ,19.16.330 Conditions of Vessels at Docks and Wharves.,/article/18102
19-16-335,19-16,335, ,19.16.335 Removal of Vessels from Docks or Wharves.,/article/18105
19-16-345,19-16,345, ,"19.16.345 Rules Governing Operation of Canoes, Sailboats, and Motorboats.",/article/18106
19-16-355,19-16,355, ,19.16.355 Protection of Water Mains.,/article/18119
19-16-360,19-16,360, ,19.16.360  Derrick Booms Near Bridges.,/article/157046
19-16-365,19-16,365, ,19.16.365 Interfering with Dumping Snow.,/article/18124
19-16-370,19-16,370, ,19.16.370 Recovery of Bodies or Evidence from River.,/article/18125
19-16-375,19-16,375, ,19.16.375 Protection of Bridges.,/article/18128
19-16-380,19-16,380, ,19.16.380 Damage of City Property.,/article/18130
19-16-385,19-16,385, ,19.16.385 Dead Ships Moored Permit Required.,/article/18146
19-16-400,19-16,400, ,19.16.400 Boats and Boating.,/article/18147
19-16-435,19-16,435, ,19.16.435 Standard Whistle Signal for Fire in Port.,/article/18148
19-16-500,19-16,500, ,19.16.500  Duckworth Dock Moorage.,/article/502564
19-16-515,19-16,515, ,19.16.515  Exclusions.,/article/502565
20-04-010,20-04,010, ,20.04.010   Definitions.,/article/303776
20-04-020,20-04,020, ,20.04.020 Use Encouraged.,/article/16840
20-04-030,20-04,030, ,20.04.030 Powers of the Council.,/article/16841
20-04-040,20-04,040, ,20.04.040  Commissioner to Make Rules and Regulations.,/article/16842
20-04-050,20-04,050, ,20.04.050   Public Notification - Recreational Fields.,/article/303777
20-04-060,20-04,060, ,20.04.060  Good Neighbor Agreements - Recreational Fields.,/article/303779
20-04-070,20-04,070, ,20.04.070  Completion of Field Improvements.,/article/303780
20-04-080,20-04,080, ,20.04.080  Building Permit Applications.,/article/303781
20-08-010,20-08,010, ,20.08.010  Permits Required for Park Uses.,/article/16844
20-08-020,20-08,020, ,20.08.020  Applications; Reservation Center to Promulgate Policies and Procedures.,/article/16845
20-08-030,20-08,030, ,20.08.030 Permits to be Exhibited.,/article/16846
20-08-040,20-08,040, ,20.08.040 Permits Subject to Ordinances and Regulations; Indemnification.,/article/16847
20-08-050,20-08,050, ,20.08.050 Permits Non-Transferrable.,/article/16848
20-08-060,20-08,060, ,20.08.060 Prohibited Conduct at Permitted Events.,/article/16849
20-08-070,20-08,070, ,20.08.070 Non-Park Use of Park Property.,/article/16850
20-12-010,20-12,010, ,20.12.010  Purpose of Establishing Prohibited Conduct.,/article/147778
20-12-020,20-12,020, ,20.12.020  Soliciting For or Conducting Business.,/article/147779
20-12-030,20-12,030, ,20.12.030  Unlawful Urination or Defecation.,/article/147780
20-12-040,20-12,040, ,"20.12.040  Unlawful Acts Involving Alcohol, Controlled Substances or Prescription Drugs.",/article/621733
20-12-050,20-12,050, ,20.12.050  Possession of Weapons.,/article/641629
20-12-060,20-12,060, ,20.12.060  Prohibited Conduct Relating to Permits.,/article/147783
20-12-070,20-12,070, ,"20.12.070  Unlawful Use of Trees, Monuments, Vases, Fountains, Railings, Fences or Tables.",/article/147785
20-12-080,20-12,080, ,20.12.080  Structures in Parks.,/article/147786
20-12-090,20-12,090, ,20.12.090  Disposing of Rubbish.,/article/147787
20-12-100,20-12,100, ,20.12.100   Vandalism; Protection of Park Property and Vegetation.,/article/514502
20-12-110,20-12,110, ,"20.12.110  Fires, Fireworks and Smoking Prohibited.",/article/541400
20-12-140,20-12,140, ,20.12.140   Animals.,/article/450109
20-12-150,20-12,150, ,20.12.150  Fishing and Bathing.,/article/147791
20-12-160,20-12,160, ,20.12.160  Unlawful Use of River Frontage Along Park Property.,/article/147792
20-12-170,20-12,170, ,20.12.170  Use of Certain Devices or Equipment.,/article/147793
20-12-180,20-12,180, ,"20.12.180  Remote Control Vehicles, Aircraft and Watercraft.",/article/147794
20-12-190,20-12,190, ,20.12.190  Emergency Park Closure.,/article/147795
20-12-200,20-12,200, ,20.12.200  Trespassing and Areas Closed to the Public.,/article/147796
20-12-210,20-12,210, ,20.12.210  Hours of Park Closure.,/article/147799
20-12-220,20-12,220, ,20.12.220  Condition of Parole or Probation or Judicial or Other Order.,/article/147800
20-12-225,20-12,225, ,20.12.225  Exclusion From McCoy Park.,/article/320161
20-12-230,20-12,230, ,20.12.230  Pioneer Courthouse Square.,/article/147802
20-12-240,20-12,240, ,"20.12.240  Rules and Regulations, Directions of Park Officers to be Obeyed.",/article/147803
20-12-250,20-12,250, ,20.12.250  Park Officers not Affected.,/article/147805
20-12-265,20-12,265, ,20.12.265  Park Exclusions.,/article/736006
20-20-010,20-20,010, ,20.20.010 Playing Rates.,/article/17299
20-20-020,20-20,020, ,20.20.020   Collection and Use of Fees.,/article/17300
20-20-030,20-20,030, ,20.20.030   Holders of Life Certificates.,/article/471248
20-20-040,20-20,040, ,20.20.040 Delegation of Authority.,/article/17302
20-32-010,20-32,010, ,20.32.010 Admission Charges for Viewing Interior of Mansion.,/article/17319
20-32-020,20-32,020, ,20.32.020 Charges for Special Uses of the Mansion.,/article/17320
20-32-030,20-32,030, ,20.32.030 Pittock Mansion Society.,/article/17321
20-32-040,20-32,040, ,20.32.040 Photography at Pittock Mansion.,/article/17322
20-32-050,20-32,050, ,20.32.050 Fees for Commercial Photography.,/article/17323
20-36-010,20-36,010, ,20.36.010 Authority to Issue Permits.,/article/17325
20-36-020,20-36,020, ,20.36.020 Conditions of Permits.,/article/17326
20-36-030,20-36,030, ,20.36.030 Fees.,/article/17327
20-36-040,20-36,040, ,20.36.040 Additional Charges (No Permit Will Be Issued.),/article/17328
20-38-010,20-38,010, ,20.38.010 Term Leases or Facilities Use Permits.,/article/17330
20-38-020,20-38,020, ,20.38.020 Authority to Issue Permits for Short Term Use.,/article/17331
20-38-030,20-38,030, ,20.38.030 Rules and Regulations.,/article/17332
20-38-040,20-38,040, ,20.38.040 Conditions of Permits.,/article/17333
20-38-050,20-38,050, ,20.38.050 Charge for Use of Facilities.,/article/17334
20-38-060,20-38,060, ,20.38.060 Waiver of Charges.,/article/17335
20-38-070,20-38,070, ,20.38.070 Policies on Use.,/article/17336
20-38-080,20-38,080, ,20.38.080 Priority for Users.,/article/17337
20-50-010,20-50,010, ,20.50.010 Prohibited Activities. ,/article/17392
21-04-010,21-04,010, ,21.04.010  	Administrator. ,/article/207449
21-04-020,21-04,020, ,21.04.020  Applicant. ,/article/207450
21-04-030,21-04,030, ,21.04.030  Backflow Assembly Installation Requirements.,/article/207451
21-04-040,21-04,040, ,21.04.040  Backflow Prevention Assembly.,/article/207452
21-04-050,21-04,050, ,21.04.050  Base Charge ,/article/207453
21-04-060,21-04,060, ,21.04.060  Billing Period.,/article/207455
21-04-070,21-04,070, ,21.04.070  Bureau.,/article/207456
21-04-080,21-04,080, ,21.04.080  Chief Engineer. ,/article/207457
21-04-090,21-04,090, ,21.04.090  Commissioner-in-Charge.,/article/207458
21-04-100,21-04,100, ,21.04.100  Distribution Mains.,/article/207459
21-04-110,21-04,110, ,21.04.110  Main Extension.,/article/207460
21-04-120,21-04,120, ,21.04.120  Premises.,/article/207461
21-04-130,21-04,130, ,21.04.130  Ratepayer. ,/article/207462
21-04-140,21-04,140, ,21.04.140  	Rates.,/article/207463
21-04-150,21-04,150, ,21.04.150  Service Branch.,/article/207464
21-04-160,21-04,160, ,21.04.160  Service Connection.,/article/207465
21-04-170,21-04,170, ,21.04.170  System Development Charge.,/article/207466
21-04-180,21-04,180, ,21.04.180  	Volume Rates.,/article/207467
21-04-190,21-04,190, ,21.04.190  Water User Charges     ,/article/207468
21-04-200,21-04,200, ,21.04.200  Wholesale Distributor. ,/article/207469
21-08-010,21-08,010, ,21.08.010  Location of Mains.,/article/191940
21-08-020,21-08,020, ,21.08.020  Distribution Main Extensions Inside City; Cost Sharing.,/article/207470
21-08-030,21-08,030, ,21.08.030  Fair Share Reimbursement.,/article/191942
21-08-040,21-08,040, ,21.08.040  Extending Distribution Mains Outside the City,/article/207471
21-08-050,21-08,050, ,21.08.050  Adequate Mains Before Street Improvement.,/article/207472
21-08-060,21-08,060, ,21.08.060  Installation of Adequate Distribution Mains Inside the City.,/article/207473
21-08-070,21-08,070, ,21.08.070  Council Authorization for Laying Water Mains.,/article/157049
21-12-010,21-12,010, ,21.12.010  Service to Property Adjacent to Water Main.,/article/207474
21-12-020,21-12,020, ,21.12.020  Size of Service Connection.,/article/707168
21-12-030,21-12,030, ,21.12.030  Application for Installation or Removal of Water Service.,/article/207475
21-12-040,21-12,040, ,21.12.040 Cancellation of Application for Service.,/article/16709
21-12-050,21-12,050, ,21.12.050 Service Branch Installation and Removal.,/article/16716
21-12-060,21-12,060, ,21.12.060  New Service Where Change in Size or Relocation is Desired.,/article/207476
21-12-070,21-12,070, ,21.12.070  Separate Service.,/article/207477
21-12-080,21-12,080, ,21.12.080 Service to Property Partially Outside City.,/article/16722
21-12-090,21-12,090, ,21.12.090  Permit for Temporary Service.,/article/207478
21-12-100,21-12,100, ,21.12.100 Annual Fire Hydrant Permit.,/article/16725
21-12-110,21-12,110, ,21.12.110 Installation of Service Pipes from the Main to the Property Line.,/article/16726
21-12-120,21-12,120, ,21.12.120  Connections to the Water Service.,/article/207479
21-12-130,21-12,130, ,21.12.130  Service and Maintenance Responsibility.,/article/707169
21-12-140,21-12,140, ,21.12.140  Water Pressure at Service.,/article/207481
21-12-150,21-12,150, ,21.12.150  Damage through Pipes and Fixtures.,/article/207482
21-12-160,21-12,160, ,21.12.160  Bureau Authority to Disconnect a Property Due to Potential Damage to Water System or To Another Property’s Facility.,/article/207483
21-12-170,21-12,170, ,21.12.170 Use of Private Water and City Water.,/article/16735
21-12-180,21-12,180, ,21.12.180  Disconnection of Service When Charges Have Not Been Paid.,/article/207484
21-12-190,21-12,190, ,21.12.190  Reactivation of Abandoned Service.,/article/207485
21-12-200,21-12,200, ,21.12.200  Leaking or Unused Services.,/article/207486
21-12-210,21-12,210, ,21.12.210  Master Metering of More Than One Water Service.,/article/207487
21-12-220,21-12,220, ,21.12.220  Fire Protection Service.,/article/207488
21-12-230,21-12,230, ,21.12.230 Permit and Report Required to Do Plumbing Work.,/article/16744
21-12-240,21-12,240, ,21.12.240 Service Location Change.,/article/16746
21-12-250,21-12,250, ,21.12.250  Location of Meters Inside City.,/article/207489
21-12-260,21-12,260, ,21.12.260  Water Service in Basements within the Public Right-of-Way.,/article/707170
21-12-270,21-12,270, ,21.12.270  Ownership of Meters.,/article/207491
21-12-280,21-12,280, ,21.12.280 Damaged Meters Owned by the City.,/article/16752
21-12-290,21-12,290, ,21.12.290 Meter Area and Access To Be Clear.,/article/16753
21-12-300,21-12,300, ,21.12.300 Shut Off Because of Defective Installation of Meters.,/article/16755
21-12-310,21-12,310, ,21.12.310 Authority for Testing and Repairing Meters.,/article/16756
21-12-320,21-12,320, ,21.12.320  Contamination of the City Water Supply and Requirements for Backflow Protection.,/article/207492
21-12-330,21-12,330, ,21.12.330  Approval and Release of Easements and Real Property,/article/403241
21-12-340,21-12,340, ,21.12.340  Identification of Meter Readers and Inspectors.,/article/707171
21-16-010,21-16,010, ,21.16.010 Annual Water Rates.,/article/16761
21-16-020,21-16,020, ,21.16.020  Annual Statement To Be Filed.,/article/707172
21-16-030,21-16,030, ,21.16.030  Billing Responsibility.,/article/707173
21-16-040,21-16,040, ,21.16.040  Delinquent Utility Bills.,/article/707174
21-16-050,21-16,050, ,21.16.050  Notice for Billing of Rental Property and Responsibility for Charges When Property Is Vacant.,/article/207497
21-16-060,21-16,060, ,21.16.060  Responsibility for Water Charges When Property Changes Ownership.,/article/207498
21-16-070,21-16,070, ,21.16.070  Work Orders.,/article/207499
21-16-080,21-16,080, ,21.16.080  Dates and Places of Payment.,/article/207500
21-16-090,21-16,090, ,21.16.090  Deposit and Application.,/article/207501
21-16-100,21-16,100, ,21.16.100  Deposit of Money Received.,/article/207502
21-16-110,21-16,110, ,21.16.110 Bureau May Contract for Collection of Revenues.,/article/16776
21-16-120,21-16,120, ,"21.16.120  Collections, Adjustments and Refunds.",/article/707175
21-16-130,21-16,130, ,21.16.130  Adjustments on Account of Leaks.,/article/207504
21-16-140,21-16,140, ,21.16.140  Authority to Estimate Bills.,/article/207505
21-16-150,21-16,150, ,21.16.150  Testing Meters.,/article/707176
21-16-160,21-16,160, ,21.16.160  Service Installation Fees.,/article/707177
21-16-170,21-16,170, ,21.16.170  System Development Charge.,/article/708933
21-16-180,21-16,180, ,21.16.180  Water Connection Assistance.,/article/314385
21-16-190,21-16,190, ,21.16.190  Charges for Water Used through a Fire Protection Service.,/article/207509
21-16-200,21-16,200, ,21.16.200  Charges for Unauthorized Use of Fire Protection Service.,/article/207510
21-16-210,21-16,210, ,21.16.210  Billing and Collection of Sewer User Charges.,/article/207511
21-16-220,21-16,220, ,21.16.220 Billing and Collection for Others by Contract.,/article/16794
21-20-010,21-20,010, ,21.20.010 Application To Turn On Water.,/article/16798
21-20-020,21-20,020, ,21.20.020  Temporary Shut Off.,/article/207512
21-20-030,21-20,030, ,21.20.030 Unlawful To Turn On Water Without Authority,/article/16802
21-20-040,21-20,040, ,21.20.040 Charges for Service Pipes Connected Without Permit.,/article/16804
21-20-050,21-20,050, ,21.20.050  Authority To Shut Off Service.,/article/207513
21-24-010,21-24,010, ,21.24.010  Animals Prohibited on Watershed or City Property.,/article/207514
21-24-020,21-24,020, ,21.24.020  Fire Hydrants.,/article/707178
21-24-030,21-24,030, ,21.24.030 Water for Naval Vessels in Harbor.,/article/16813
21-24-040,21-24,040, ,21.24.040 Access to Premises for Inspection.,/article/16815
21-24-050,21-24,050, ,"21.24.050 Unlawful to Damage, Alter, or Tamper with Water Property.",/article/16816
21-24-060,21-24,060, ,21.24.060 Emergency Loan of Materials.,/article/16818
21-24-070,21-24,070, ,21.24.070  Impairment of Service to Other Properties.,/article/707179
21-24-080,21-24,080, ,"21.24.080  	Administrative Rules, Procedures and Forms.",/article/191945
21-24-090,21-24,090, ,21.24.090  Enforcement.,/article/191946
21-28-010,21-28,010, ,21.28.010  Individual Water Services Outside City.,/article/207517
21-28-020,21-28,020, ,21.28.020  Water Supply to Wholesale Distributors by Contract.,/article/207518
21-32-010,21-32,010, ,21.32.010  Water Supply and Curtailment Policy.,/article/207520
21-35-010,21-35,010, ,21.35.010  Establishment of Wellhead Protection Area.,/article/220334
21-35-020,21-35,020, ,"21.35.020 Storage, Handling, Use and Transportation of Hazard Materials - Reporting.",/article/27429
21-35-030,21-35,030, ,"21.35.030  Storage, Handling, Use and Transportation of Hazardous Materials - Standards.",/article/220336
21-35-040,21-35,040, ,"21.35.040  Storage, Handling, Use and Transportation of Hazardous Materials - Inspections.",/article/157059
21-35-050,21-35,050, ,"21.35.050 Storage, Handling, Use and Transportation of Hazardous Materials - Certificates of Inspection.",/article/27432
21-35-060,21-35,060, ,21.35.060  Enforcement.,/article/207521
21-35-070,21-35,070, ,21.35.070  Inter-Agency Cooperation.,/article/157065
21-35-080,21-35,080, ,21.35.080 Building and Site Permit Review and Approval.,/article/27435
21-35-090,21-35,090, ,21.35.090  Rulemaking.,/article/207522
21-36-010,21-36,010, ,21.36.010  Designation of Bull Run Watershed Closure Area.,/article/506678
21-36-020,21-36,020, ,21.36.020  Prohibition of Entry Without Permit.,/article/506679
21-36-030,21-36,030, ,21.36.030  Prohibited Actions Within the Bull Run Watershed Closure Area.,/article/506680
21-36-040,21-36,040, ,21.36.040  Enforcement.,/article/707180
21-36-050,21-36,050, ,21.36.050  Bull Run Watershed Protection Policy.,/article/292198
22-01-010,22-01,010, ,22.01.010 Purpose.,/article/15889
22-02-010,22-02,010, ,22.02.010 Established.,/article/15890
22-02-020,22-02,020, ,22.02.020 Jurisdiction.  ,/article/15892
22-02-030,22-02,030, ,22.02.030 Definitions.,/article/15893
22-02-040,22-02,040, ,22.02.040	Enforcement.,/article/15896
22-03-010,22-03,010, ,"22.03.010 Authority of the Code Hearings Officer to Adopt Rules, Procedures, and Forms.",/article/15900
22-03-020,22-03,020, ,22.03.020 Initiation of Proceeding.,/article/15939
22-03-025,22-03,025, ,22.03.025 Setting of Hearings.,/article/15948
22-03-030,22-03,030, ,22.03.030 Notice of Hearing.,/article/15955
22-03-040,22-03,040, ,22.03.040 Notice; Rights; Procedure.,/article/15961
22-03-050,22-03,050, ,22.03.050 Hearings Procedure.,/article/15983
22-03-060,22-03,060, ,22.03.060 Depositions or Subpoena of Material Witness; Discovery.,/article/15987
22-03-070,22-03,070, ,22.03.070 Subpoenas.,/article/15988
22-03-075,22-03,075, ,22.03.075 Discovery of Documents and Things,/article/15991
22-03-080,22-03,080, ,22.03.080 Evidence.,/article/15995
22-03-090,22-03,090, ,22.03.090 Continuance of Tenancy.,/article/15996
22-03-100,22-03,100, ,22.03.100 Proposed and Final Orders.,/article/15997
22-03-110,22-03,110, ,22.03.110 Orders.,/article/15998
22-03-115,22-03,115, ,"22.03.115 Petitions For Reconsideration, Rehearing.",/article/16000
22-04-010,22-04,010, ,22.04.010 Judicial Review.,/article/16001
22-04-020,22-04,020, ,22.04.020 Appeals to Council.,/article/16002
22-05-010,22-05,010, ,"22.05.010 Order to Comply; Abatement, and Repair.",/article/16003
22-06-010,22-06,010, ,22.06.010  Assessments.,/article/726004
22-10-010,22-10,010, ,22.10.010  Definitions.,/article/542394
22-10-020,22-10,020, ,22.10.020 Jurisdiction.,/article/16007
22-10-025,22-10,025, ,22.10.025  Notification of Right to Appeal; Enforcement; Remedies.,/article/542395
22-10-030,22-10,030, ,22.10.030  Initiation of Appeal.,/article/542400
22-10-040,22-10,040, ,22.10.040 Hearings.,/article/16009
22-10-050,22-10,050, ,22.10.050  Hearings Procedure.,/article/542401
22-10-060,22-10,060, ,22.10.060 Nature of Determination.,/article/16014
22-20-010,22-20,010, ,22.20.010 Authority.,/article/16018
23-01-010,23-01,010, ,23.01.010  Policy.,/article/725411
23-01-020,23-01,020, ,23.01.020  Intent.,/article/725412
23-01-030,23-01,030, ,23.01.030  Definitions.,/article/725414
23-01-040,23-01,040, ,23.01.040  Exceptions.,/article/725418
23-01-050,23-01,050, ,23.01.050  Discrimination in Employment Prohibited.,/article/725420
23-01-060,23-01,060, ,"23.01.060  Discrimination in Selling, Renting, or Leasing Real Property Prohibited.",/article/725421
23-01-070,23-01,070, ,23.01.070  Discrimination in Places of Public Accommodation Prohibited,/article/725423
23-01-075,23-01,075, ,23.01.075  Closed Caption Activation Requirement.,/article/558379
23-01-080,23-01,080, ,23.01.080  Enforcement and Administration.,/article/725424
23-01-090,23-01,090, ,23.01.090  Authority of City Attorney to Adopt Rules.,/article/725425
23-01-100,23-01,100, ,23.01.100 Construction.,/article/16160
23-01-110,23-01,110, ,23.01.110 Severability of Provisions.,/article/16164
23-10-010,23-10,010, ,23.10.010  Purpose.,/article/558383
23-10-020,23-10,020, ,23.10.020  Definitions.,/article/578567
23-10-030,23-10,030, ,23.10.030  Use of Criminal History in Employment Decisions.,/article/558386
23-10-040,23-10,040, ,23.10.040  Exceptions.,/article/558388
23-10-050,23-10,050, ,23.10.050  Administrative Rules Implementing this Chapter.,/article/558390
23-10-060,23-10,060, ,23.10.060  Enforcement.,/article/558391
23-10-070,23-10,070, ,23.10.070  Confidentiality and Nondisclosure.,/article/558392
23-10-080,23-10,080, ,23.10.080  Public Education and Outreach.,/article/558393
23-10-090,23-10,090, ,23.10.090  Severability.,/article/558394
23-10-100,23-10,100, ,23.10.100  Application.,/article/558395
24-10-010,24-10,010, ,24.10.010 Title.,/article/17431
24-10-020,24-10,020, ,24.10.020  Purpose.,/article/558202
24-10-030,24-10,030, ,24.10.030 Scope.,/article/17433
24-10-040,24-10,040, ,24.10.040  Codes.,/article/671398
24-10-050,24-10,050, ,24.10.050  Organization.,/article/664752
24-10-060,24-10,060, ,24.10.060  Enforcement.,/article/664753
24-10-070,24-10,070, ,24.10.070  Application for Permits.,/article/682157
24-10-075,24-10,075, ,24.10.075  Bureau of Development Services Administrative Appeal Board.,/article/558212
24-10-080,24-10,080, ,24.10.080  Building Code Board of Appeal.,/article/558214
24-10-085,24-10,085, ,24.10.085  Structural Engineering Advisory Committee.,/article/664756
24-10-087,24-10,087, ,24.10.087  Alternative Technology Advisory Committee.,/article/558216
24-10-090,24-10,090, ,24.10.090 Pre-application and Pre-construction Meetings.,/article/17443
24-10-095,24-10,095, ,24.10.095  Commercial and Industrial Minor Structural Labels.,/article/558403
24-10-100,24-10,100, ,24.10.100 Fees,/article/17445
24-10-101,24-10,101, ,24.10.101 General.,/article/17446
24-10-102,24-10,102, ,24.10.102 Building Permit and Plan Check/Process Fee.,/article/17447
24-10-103,24-10,103, ,24.10.103  Requested Inspection Fees.,/article/17448
24-10-104,24-10,104, ,24.10.104 Fee for Appeal.,/article/17449
24-10-106,24-10,106, ,24.10.106 Home Occupation Permit.,/article/17454
24-10-107,24-10,107, ,24.10.107 Appeal Fee for Historical Building Review Board.,/article/17455
24-10-108,24-10,108, ,24.10.108 Street Use Fees.,/article/17456
24-10-109,24-10,109, ,24.10.109 Grading Permit Fees.,/article/17457
24-10-110,24-10,110, ,24.10.110  Excavation and Grading Plan Check Fees.,/article/17458
24-10-111,24-10,111, ,24.10.111 Dangerous Building Abatement Processing Fee.,/article/17459
24-10-112,24-10,112, ,24.10.112 Product Approval Fee.,/article/17737
24-10-113,24-10,113, ,24.10.113 Circus Tent Fee.,/article/17738
24-10-114,24-10,114, ,24.10.114 Welder Certification Fee.,/article/17739
24-10-115,24-10,115, ,24.10.115 Reproduction Fees.,/article/17740
24-10-116,24-10,116, ,24.10.116 Fee for Examination of Filed Plans.,/article/17741
24-10-117,24-10,117, ,24.10.117 Approved Fabricators Certification Fee.,/article/17742
24-10-118,24-10,118, ,24.10.118 Special Inspection Certification Fee.,/article/17743
24-10-119,24-10,119, ,24.10.119 Approved Testing Agency Certification Fee.,/article/17744
24-10-122,24-10,122, ,24.10.122 Certificate of Occupancy.,/article/17745
24-10-123,24-10,123, ,24.10.123 Temporary Certificate of Occupancy.,/article/17746
24-10-124,24-10,124, ,24.10.124 Zoning Inspection Fee.,/article/17747
24-10-125,24-10,125, ,24.10.125 Inspections Outside of Normal Business Hours.,/article/17749
24-10-126,24-10,126, ,24.10.126 Reinspection Fee.,/article/17750
24-10-127,24-10,127, ,24.10.127 Additional Plan Review Fee.,/article/17751
24-10-128,24-10,128, ,24.10.128 Address Assignment Fee.,/article/17752
24-10-130,24-10,130, ,24.10.130 Clearing Permit Fee.,/article/17753
24-10-131,24-10,131, ,24.10.131 Clearing With Tree Cutting Permit Fee.,/article/17755
24-10-132,24-10,132, ,24.10.132 Pre-Permit Site Inspection for Properties in Environmental Zones.,/article/17764
24-10-133,24-10,133, ,24.10.133 Manufactured Dwelling Installation Fees.,/article/17765
24-10-134,24-10,134, ,24.10.134 Manufactured Dwelling Park.,/article/17766
24-10-135,24-10,135, ,24.10.135 Recreational Park.,/article/17767
24-10-136,24-10,136, ,24.10.136 Park Trailer Installation Fees.,/article/17768
24-10-137,24-10,137, ,24.10.137 Minor Structural Labels.,/article/17769
24-10-138,24-10,138, ,24.10.138 Master Permit/Facilities Permit Program Fees.,/article/17770
24-10-139,24-10,139, ,24.10.139 On-site Permanent Stormwater Control Facilities Inspection Fee.,/article/17771
24-10-140,24-10,140, ,24.10.140 Tree Preservation and Planting Plan Check and Inspection Fee.,/article/17772
24-15-010,24-15,010, ,24.15.010 General.,/article/17781
24-15-020,24-15,020, ,24.15.020 Abandoned Structure.,/article/17782
24-15-030,24-15,030, ,24.15.030 Agreement/Contract to Repair/Work.,/article/17783
24-15-040,24-15,040, ,24.15.040 Approved Testing Agency.,/article/17784
24-15-045,24-15,045, ,24.15.045 Boarded.,/article/17785
24-15-050,24-15,050, ,24.15.050 Building.,/article/17786
24-15-060,24-15,060, ,24.15.060 Dangerous Structure.,/article/17787
24-15-065,24-15,065, ,24.15.065 Derelict Commercial Building.,/article/17788
24-15-070,24-15,070, ,24.15.070 Director.,/article/17789
24-15-075,24-15,075, ,24.15.075 Dwelling Unit.,/article/17792
24-15-080,24-15,080, ,24.15.080 Exterior Property Area.,/article/17793
24-15-090,24-15,090, ,24.15.090 Hearings Officer.,/article/17794
24-15-100,24-15,100, ,24.15.100 Imminently Dangerous.,/article/17795
24-15-110,24-15,110, ,24.15.110 Inspections Manager.,/article/17796
24-15-115,24-15,115, ,24.15.115 Master Permit/Facilities Permit Program.,/article/17797
24-15-120,24-15,120, ,24.15.120 Owner.,/article/17798
24-15-130,24-15,130, ,24.15.130 Repair.,/article/17799
24-15-140,24-15,140, ,24.15.140 Residential Structure.,/article/17801
24-15-150,24-15,150, ,24.15.150 Requested Inspection.,/article/17802
24-15-160,24-15,160, ,24.15.160 Service Station Site.,/article/17803
24-15-170,24-15,170, ,24.15.170 Substandard.,/article/17804
24-15-180,24-15,180, ,24.15.180 Special Inspector.,/article/17805
24-15-190,24-15,190, ,24.15.190 Subject Structure.,/article/17806
24-15-200,24-15,200, ,24.15.200 Structure.,/article/17807
24-15-210,24-15,210, ,24.15.210 Swimming Pool.,/article/17811
24-15-215,24-15,215, ,24.15.215  Tree Removal.,/article/514507
24-15-220,24-15,220, ,24.15.220 	Unoccupied.,/article/17813
24-15-230,24-15,230, ,24.15.230 Unsafe.,/article/17814
24-15-240,24-15,240, ,24.15.240 Unsecured.,/article/17815
24-15-250,24-15,250, ,24.15.250 Value/Valuation.,/article/17816
24-15-260,24-15,260, ,24.15.260 Warehousing.,/article/17817
24-20-010,24-20,010, ,24.20.010  General.,/article/558221
24-20-020,24-20,020, ,24.20.020  Selection of the Special Inspectors and/or Agencies.,/article/558223
24-20-030,24-20,030, ,24.20.030  General Duties of the Special Inspector.,/article/664757
24-25-010,24-25,010, ,24.25.010 General.,/article/17825
24-25-020,24-25,020, ,24.25.020  Permit Information Required.,/article/664758
24-25-030,24-25,030, ,24.25.030 Direction of City Engineer.,/article/17827
24-25-040,24-25,040, ,24.25.040 Housing Code Inspection Report Required.,/article/17828
24-30-010,24-30,010, ,24.30.010 Permits Required.,/article/17829
24-30-020,24-30,020, ,24.30.020 Compliance with Planning and Zoning Regulations.,/article/17830
24-30-030,24-30,030, ,24.30.030 Fees for Home Occupations.,/article/17831
24-40-010,24-40,010, ,24.40.010 Street Use.,/article/17834
24-40-020,24-40,020, ,24.40.020 Dirt on Streets from Construction Projects.,/article/17835
24-40-030,24-40,030, ,24.40.030 Fees.,/article/17836
